JobID,submit_time,waitingtime_sec,start_time,end_time,runtime_sec,NodeList,node_id,MAXCPU,AllocCPUS,energy_j_job,energy_kwh_job,CI,carbon_g,carbon_kg,ipmi_energy_j,ipmi_energy_kwh,ipmi_carbon_g,ipmi_carbon_kg,ipmi_vs_slurm_energy_ratio
5286777,2026-04-09 11:02:25,8453.0,2026-04-09 13:23:18,2026-04-09 21:40:48,29850.0,cn072,072,96,8,1518333.3333333333,0.4217592592592592,61,308.72777777777776,0.30872777777777777,5492672.65,1.525742402777778,93.07028656944445,0.09307028656944445,3.617567058177827
5286778,2026-04-09 11:02:26,8460.0,2026-04-09 13:23:26,2026-04-09 19:58:55,23729.0,cn095,095,96,8,1161666.6666666665,0.32268518518518513,61,236.20555555555555,0.23620555555555556,5984221.333333333,1.6622837037037037,101.39930592592593,0.10139930592592593,5.151410043041607
5286779,2026-04-09 11:02:28,8464.0,2026-04-09 13:23:32,2026-04-09 21:39:00,29728.0,cn069,069,96,8,1387499.9999999998,0.38541666666666663,61,282.12499999999994,0.28212499999999996,8036181.0,2.2322725,136.1686225,0.1361686225,5.791842162162163
5286780,2026-04-09 11:02:29,8464.0,2026-04-09 13:23:33,2026-04-10 00:41:17,40664.0,cn550,550,96,8,1564166.6666666665,0.4344907407407407,61,318.0472222222222,0.3180472222222222,11193836.764705881,3.109399101307189,189.67334517973853,0.18967334517973852,7.156422012598327
5286781,2026-04-09 11:02:31,8466.0,2026-04-09 13:23:37,2026-04-09 13:27:12,215.0,cn107,107,96,8,10750.0,0.0029861111111111113,61,2.1858333333333335,0.0021858333333333335,62774.0,0.017437222222222222,1.0636705555555555,0.0010636705555555554,5.839441860465116
5286782,2026-04-09 11:02:32,8483.0,2026-04-09 13:23:55,2026-04-09 18:32:47,18532.0,cn091,091,96,8,926666.6666666666,0.2574074074074074,61,188.42222222222222,0.1884222222222222,3058155.8203030303,0.8494877278619528,51.81875139957912,0.05181875139957912,3.300168151406148
5286783,2026-04-09 11:02:33,8485.0,2026-04-09 13:23:58,2026-04-09 23:30:54,36416.0,cn535,535,96,8,1430833.3333333333,0.3974537037037037,61,290.93611111111113,0.2909361111111111,7659938.083333333,2.1277605787037035,129.7933953009259,0.1297933953009259,5.353480314502039
5286784,2026-04-09 11:02:35,8490.0,2026-04-09 13:24:05,2026-04-09 21:53:47,30582.0,cn080,080,96,8,1475833.3333333333,0.4099537037037037,61,300.0861111111111,0.3000861111111111,11851780.144444445,3.292161151234568,200.82183022530864,0.20082183022530864,8.030568138528139
5286785,2026-04-09 11:02:36,8510.0,2026-04-09 13:24:26,2026-04-09 18:34:45,18619.0,cn320,320,256,8,686250.0,0.190625,61,372.09999999999997,0.3721,2405777.2937872587,0.6682714704964607,40.7645597002841,0.0407645597002841,3.5056864026043844
5286786,2026-04-09 11:02:38,8516.0,2026-04-09 13:24:34,2026-04-09 19:17:08,21154.0,cn104,104,96,8,1015000.0,0.28194444444444444,61,206.38333333333333,0.20638333333333334,6467807.5,1.7966131944444443,109.59340486111111,0.1095934048611111,6.372224137931035
5286787,2026-04-09 11:02:39,8530.0,2026-04-09 13:24:49,2026-04-09 20:23:22,25113.0,cn113,113,96,8,1198333.3333333333,0.33287037037037037,61,243.66111111111113,0.24366111111111113,4884333.126666667,1.356759201851852,82.76231131296296,0.08276231131296297,4.075938631432546
5286788,2026-04-09 11:02:41,8530.0,2026-04-09 13:24:51,2026-04-09 19:27:20,21749.0,cn012,012,96,8,1069166.6666666665,0.2969907407407407,61,217.39722222222224,0.21739722222222224,2958268.5663784184,0.8217412684384495,50.12621737474542,0.05012621737474542,2.766891878140376
5286789,2026-04-09 11:02:42,8534.0,2026-04-09 13:24:56,2026-04-09 16:51:36,12400.0,cn313,313,256,8,473750.0,0.13159722222222223,61,256.8777777777778,0.2568777777777778,2523360.5833333335,0.7009334953703704,42.75694321759259,0.042756943217592595,5.326354793315743
5286790,2026-04-09 11:02:44,8535.0,2026-04-09 13:24:59,2026-04-09 16:51:25,12386.0,cn305,305,256,8,474062.5,0.13168402777777777,61,257.0472222222222,0.2570472222222222,1593163.6675685425,0.44254546321348404,26.995273256022525,0.026995273256022526,3.360661658681171
5286791,2026-04-09 11:02:45,8549.0,2026-04-09 13:25:14,2026-04-09 19:51:10,23156.0,cn081,081,96,8,1128333.3333333333,0.3134259259259259,61,229.42777777777778,0.22942777777777779,3066926.5313968956,0.8519240364991377,51.9673662264474,0.0519673662264474,2.7181032774566285
5286792,2026-04-09 11:02:47,8547.0,2026-04-09 13:25:14,2026-04-09 16:33:36,11302.0,cn308,308,256,8,434375.0,0.12065972222222222,61,235.52777777777777,0.23552777777777778,2158283.6027777777,0.5995232229938271,36.570916602623456,0.03657091660262345,4.968710452438049
5286793,2026-04-09 11:02:48,8552.0,2026-04-09 13:25:20,2026-04-09 13:29:02,222.0,cn294,294,96,8,10227.5,0.002840972222222222,61,2.0795916666666665,0.0020795916666666663,38040.88205128205,0.010566911680911681,0.6445816125356125,0.0006445816125356125,3.7194702567863165
5286794,2026-04-09 11:02:50,8552.0,2026-04-09 13:25:22,2026-04-09 19:04:14,20332.0,cn066,066,96,8,982500.0,0.27291666666666664,61,199.775,0.199775,3371578.782428356,0.9365496617856545,57.12952936892492,0.057129529368924924,3.4316323485275886
5286795,2026-04-09 11:02:51,8556.0,2026-04-09 13:25:27,2026-04-09 20:08:02,24155.0,cn520,520,96,8,940833.3333333333,0.26134259259259257,61,191.30277777777778,0.19130277777777777,3675068.2592592593,1.020852294238683,62.271989948559664,0.06227198994855966,3.9061841551028444
5286796,2026-04-09 11:02:53,8565.0,2026-04-09 13:25:38,2026-04-09 20:37:18,25900.0,cn070,070,96,8,1195833.3333333333,0.33217592592592593,61,243.15277777777777,0.24315277777777777,7144550.222222222,1.9845972839506172,121.06043432098765,0.12106043432098765,5.974536771196283
5286797,2026-04-09 11:02:54,8570.0,2026-04-09 13:25:44,2026-04-09 20:05:13,23969.0,cn020,020,96,8,1182500.0,0.3284722222222222,61,240.4416666666667,0.2404416666666667,0.0,0.0,0.0,0.0,0.0
5286798,2026-04-09 11:02:56,8579.0,2026-04-09 13:25:55,2026-04-09 20:17:50,24715.0,cn116,116,96,8,1235833.3333333333,0.343287037037037,61,251.28611111111113,0.2512861111111111,2816040.458647645,0.782233460735457,47.716241104862874,0.047716241104862875,2.2786571479279667
5286799,2026-04-09 11:02:57,8613.0,2026-04-09 13:26:30,2026-04-09 19:40:01,22411.0,cn004,004,96,8,1134166.6666666665,0.31504629629629627,61,230.61388888888888,0.23061388888888887,2855917.650406504,0.7933104584462511,48.39193796522132,0.048391937965221316,2.5180758122614293
5286800,2026-04-09 11:02:58,8614.0,2026-04-09 13:26:32,2026-04-09 19:16:03,20971.0,cn065,065,96,8,978333.3333333333,0.27175925925925926,61,198.92777777777778,0.1989277777777778,2973349.6764705884,0.8259304656862746,50.38175840686275,0.05038175840686275,3.039198987874537
5286801,2026-04-09 11:03:00,8621.0,2026-04-09 13:26:41,2026-04-09 16:20:03,10402.0,cn313,313,256,8,397187.5,0.11032986111111111,61,215.36388888888888,0.21536388888888888,1893143.9761904762,0.5258733267195768,32.07827292989418,0.03207827292989418,4.766373504177438
5286802,2026-04-09 11:03:01,8622.0,2026-04-09 13:26:43,2026-04-09 21:27:14,28831.0,cn060,060,96,8,1455000.0,0.4041666666666667,61,295.84999999999997,0.29584999999999995,4188543.3,1.16348425,70.97253925,0.07097253925,2.878723917525773
5286803,2026-04-09 11:03:03,8626.0,2026-04-09 13:26:49,2026-04-09 20:02:18,23729.0,cn010,010,96,8,1162500.0,0.3229166666666667,61,236.375,0.236375,0.0,0.0,0.0,0.0,0.0
5286804,2026-04-09 11:03:04,8630.0,2026-04-09 13:26:54,2026-04-09 20:32:25,25531.0,cn101,101,96,8,1225833.3333333333,0.34050925925925923,61,249.2527777777778,0.2492527777777778,3166803.894667098,0.8796677485186383,53.65973265963694,0.05365973265963694,2.583388629232167
5286805,2026-04-09 11:03:05,8635.0,2026-04-09 13:27:00,2026-04-09 19:37:32,22232.0,cn009,009,96,8,1090000.0,0.30277777777777776,61,221.63333333333333,0.22163333333333332,4726989.5,1.3130526388888888,80.09621097222221,0.0800962109722222,4.336687614678899
5286806,2026-04-09 11:03:07,8638.0,2026-04-09 13:27:05,2026-04-09 18:19:34,17549.0,cn063,063,96,8,842500.0,0.23402777777777778,61,171.3083333333333,0.1713083333333333,3260073.7435897435,0.9055760398860399,55.24013843304843,0.05524013843304843,3.8695237312637905
5286807,2026-04-09 11:03:08,8644.0,2026-04-09 13:27:12,2026-04-09 19:24:46,21454.0,cn107,107,96,8,1047500.0,0.29097222222222224,61,212.99166666666667,0.21299166666666666,4321247.923076923,1.2003466452991454,73.22114536324787,0.07322114536324788,4.1252963466128145
5286808,2026-04-09 11:03:10,8647.0,2026-04-09 13:27:17,2026-04-09 20:16:49,24572.0,cn040,040,96,8,1232500.0,0.3423611111111111,61,250.60833333333335,0.2506083333333333,0.0,0.0,0.0,0.0,0.0
5286809,2026-04-09 11:03:11,8666.0,2026-04-09 13:27:37,2026-04-09 20:29:29,25312.0,cn523,523,96,8,990833.3333333333,0.27523148148148147,61,201.46944444444443,0.20146944444444442,2690463.757142857,0.7473510436507936,45.588413662698414,0.04558841366269841,2.715354506788418
5286810,2026-04-09 11:03:13,8677.0,2026-04-09 13:27:50,2026-04-09 19:34:19,21989.0,cn076,076,96,8,1079166.6666666665,0.2997685185185185,61,219.43055555555557,0.21943055555555557,3333202.053030303,0.9258894591750843,56.47925700968014,0.05647925700968014,3.08868143910144
5286811,2026-04-09 11:03:14,8695.0,2026-04-09 13:28:09,2026-04-09 20:45:07,26218.0,cn517,517,96,8,1032500.0,0.28680555555555554,61,209.9416666666667,0.2099416666666667,3943608.653846154,1.0954468482905984,66.8222577457265,0.0668222577457265,3.819475693797728
5286812,2026-04-09 11:03:17,8702.0,2026-04-09 13:28:19,2026-04-09 16:18:44,10225.0,cn314,314,256,8,390937.5,0.10859375,61,211.975,0.211975,1572385.322222222,0.43677370061728393,26.64319573765432,0.02664319573765432,4.02208875388578
5286813,2026-04-09 11:03:19,8712.0,2026-04-09 13:28:31,2026-04-09 16:10:19,9708.0,cn308,308,256,8,373750.0,0.10381944444444445,61,202.65555555555557,0.20265555555555556,1515429.6027777777,0.4209526674382716,25.678112713734567,0.025678112713734567,4.054661144555927
5286814,2026-04-09 11:03:21,8717.0,2026-04-09 13:28:38,2026-04-09 21:25:10,28592.0,cn004,004,96,8,1448333.3333333333,0.4023148148148148,61,294.4944444444444,0.2944944444444444,3772477.8821138213,1.0479105228093948,63.92254189137308,0.06392254189137309,2.604702795475596
5286816,2026-04-09 11:03:24,8716.0,2026-04-09 13:28:40,2026-04-09 19:30:19,21699.0,cn299,299,96,8,882500.0,0.24513888888888888,61,179.4416666666667,0.1794416666666667,2739598.183333333,0.7609994953703703,46.420969217592585,0.04642096921759258,3.1043605476864964
5286815,2026-04-09 11:03:22,8718.0,2026-04-09 13:28:40,2026-04-09 19:42:32,22432.0,cn294,294,96,8,903333.3333333333,0.2509259259259259,61,183.67777777777778,0.18367777777777777,2596322.2753393664,0.7212006320387129,43.99323855436148,0.043993238554361484,2.8741575003756825
5286817,2026-04-09 11:03:25,8747.0,2026-04-09 13:29:12,2026-04-09 19:27:17,21485.0,cn294,294,96,8,865833.3333333333,0.24050925925925923,61,176.05277777777778,0.17605277777777778,2458108.367647059,0.6828078799019608,41.65128067401961,0.04165128067401961,2.8390087018060353
5286818,2026-04-09 11:03:27,8761.0,2026-04-09 13:29:28,2026-04-09 19:25:13,21345.0,cn301,301,256,8,798750.0,0.221875,61,433.09999999999997,0.4331,5451648.553174603,1.5143468203262787,92.375156039903,0.092375156039903,6.825225105695903
5286819,2026-04-09 11:03:28,8770.0,2026-04-09 13:29:38,2026-04-09 20:07:07,23849.0,cn006,006,96,8,1150000.0,0.3194444444444444,61,233.83333333333334,0.23383333333333334,4154664.4310344825,1.154073453065134,70.39848063697318,0.07039848063697318,3.6127516791604197
5286820,2026-04-09 11:03:30,8772.0,2026-04-09 13:29:42,2026-04-09 20:14:17,24275.0,cn505,505,96,8,956666.6666666666,0.2657407407407407,61,194.52222222222224,0.19452222222222224,2712949.192192192,0.7535969978311645,45.969416867701035,0.045969416867701035,2.8358353925353925
5286821,2026-04-09 11:03:31,8784.0,2026-04-09 13:29:55,2026-04-09 20:22:31,24756.0,cn502,502,96,8,975000.0,0.2708333333333333,61,198.25,0.19825,5633050.911764706,1.5647363643790848,95.44891822712417,0.09544891822712417,5.777488114630467
5286822,2026-04-09 11:03:33,8784.0,2026-04-09 13:29:57,2026-04-09 21:14:33,27876.0,cn517,517,96,8,1096666.6666666665,0.3046296296296296,61,222.98888888888888,0.22298888888888888,4256069.538461538,1.1822415384615383,72.11673384615383,0.07211673384615383,3.8809144727612814
5286823,2026-04-09 11:03:34,8790.0,2026-04-09 13:30:04,2026-04-09 19:39:52,22188.0,cn032,032,96,8,1115833.3333333333,0.3099537037037037,60,223.16666666666669,0.22316666666666668,2377952.0438051494,0.6605422343903192,39.63253406341915,0.03963253406341915,2.1310996658447943
5286824,2026-04-09 11:03:35,8799.0,2026-04-09 13:30:14,2026-04-09 15:48:07,8273.0,cn308,308,256,8,319687.5,0.08880208333333334,60,170.5,0.1705,1241093.6944444445,0.34474824845679014,20.684894907407408,0.02068489490740741,3.8822090148799826
5286839,2026-04-09 11:07:41,8565.0,2026-04-09 13:30:26,2026-04-09 19:10:55,20429.0,cn053,053,96,8,1016666.6666666666,0.2824074074074074,60,203.33333333333334,0.20333333333333334,2633228.981024531,0.7314524947290364,43.88714968374218,0.04388714968374218,2.5900612928110145
5286840,2026-04-09 11:07:43,8573.0,2026-04-09 13:30:36,2026-04-09 17:50:07,15571.0,cn049,049,96,8,729166.6666666666,0.20254629629629628,60,145.83333333333331,0.14583333333333331,2420451.5833333335,0.6723476620370371,40.34085972222223,0.040340859722222226,3.3194764571428577
5286841,2026-04-09 11:07:47,8585.0,2026-04-09 13:30:52,2026-04-09 23:14:24,35012.0,cn003,003,96,8,1772500.0,0.49236111111111114,60,354.5,0.3545,7861251.989260508,2.1836811081279186,131.0208664876751,0.1310208664876751,4.435121009455858
5286842,2026-04-09 11:07:48,8592.0,2026-04-09 13:31:00,2026-04-09 22:51:35,33635.0,cn041,041,96,8,1684166.6666666665,0.467824074074074,60,336.8333333333333,0.3368333333333333,5868142.809451986,1.6300396692922183,97.8023801575331,0.09780238015753309,3.4843005301050884
5286843,2026-04-09 11:07:49,8605.0,2026-04-09 13:31:14,2026-04-09 20:20:42,24568.0,cn304,304,256,8,947812.5,0.26328125,60,505.50000000000006,0.5055000000000001,4811348.411993562,1.3364856699982117,80.1891401998927,0.0801891401998927,5.076266046284009
5286844,2026-04-09 11:07:50,8608.0,2026-04-09 13:31:18,2026-04-09 22:04:52,30814.0,cn029,029,96,8,1483333.3333333333,0.41203703703703703,60,296.6666666666667,0.2966666666666667,12385570.986928105,3.440436385257807,206.42618311546843,0.20642618311546843,8.349823137254903
5286845,2026-04-09 11:07:51,8617.0,2026-04-09 13:31:28,2026-04-09 18:59:50,19702.0,cn303,303,256,8,724687.5,0.20130208333333333,60,386.5,0.3865,6247094.552047952,1.7353040422355424,104.11824253413255,0.10411824253413254,8.620397829475397
5286846,2026-04-09 11:07:53,8619.0,2026-04-09 13:31:32,2026-04-09 23:53:04,37292.0,cn032,032,96,8,1880000.0,0.5222222222222223,60,376.0,0.376,6626971.0315769855,1.8408252865491626,110.44951719294976,0.11044951719294975,3.524984591264354
5286847,2026-04-09 11:07:55,8620.0,2026-04-09 13:31:35,2026-04-10 00:58:23,41208.0,cn060,060,96,8,2070833.3333333333,0.5752314814814815,60,414.1666666666667,0.4141666666666667,10450452.466666667,2.902903462962963,174.17420777777778,0.17417420777777778,5.046496160965795
5286848,2026-04-09 11:07:56,8622.0,2026-04-09 13:31:38,2026-04-09 22:42:14,33036.0,cn113,113,96,8,1570833.3333333333,0.43634259259259256,60,314.16666666666663,0.31416666666666665,6915618.131372549,1.9210050364923745,115.26030218954247,0.11526030218954247,4.402515521298175
5286849,2026-04-09 11:07:58,8641.0,2026-04-09 13:31:59,2026-04-09 20:38:49,25610.0,cn006,006,96,8,1234166.6666666665,0.342824074074074,60,246.83333333333334,0.24683333333333335,4532107.878489327,1.258918855135924,75.53513130815544,0.07553513130815544,3.672200846851582
5286850,2026-04-09 11:07:59,8642.0,2026-04-09 13:32:01,2026-04-09 20:21:31,24570.0,cn005,005,96,8,1215000.0,0.3375,60,243.0,0.243,0.0,0.0,0.0,0.0,0.0
5286851,2026-04-09 11:08:02,8646.0,2026-04-09 13:32:08,2026-04-09 22:17:44,31536.0,cn550,550,96,8,1214166.6666666665,0.33726851851851847,60,242.83333333333334,0.24283333333333335,7002504.264705882,1.9451400735294118,116.7084044117647,0.11670840441176471,5.767333642860027
5286852,2026-04-09 11:08:04,8654.0,2026-04-09 13:32:18,2026-04-09 22:00:55,30517.0,cn502,502,96,8,1200000.0,0.3333333333333333,60,240.0,0.24,8020190.003267974,2.227830556463326,133.66983338779957,0.13366983338779956,6.683491669389978
5286853,2026-04-09 11:08:05,8659.0,2026-04-09 13:32:24,2026-04-09 23:37:04,36280.0,cn517,517,96,8,1420833.3333333333,0.39467592592592593,60,284.16666666666663,0.2841666666666666,7391657.805128206,2.0532382792022794,123.19429675213676,0.12319429675213676,5.202339804195804
5286854,2026-04-09 11:08:06,8659.0,2026-04-09 13:32:25,2026-04-09 20:33:48,25283.0,cn027,027,96,8,1235000.0,0.34305555555555556,60,246.99999999999997,0.24699999999999997,3224019.1166666667,0.8955608657407408,53.733651944444446,0.05373365194444445,2.610541794871795
5286855,2026-04-09 11:08:08,8679.0,2026-04-09 13:32:47,2026-04-09 20:25:25,24758.0,cn042,042,96,8,1235833.3333333333,0.343287037037037,60,247.16666666666666,0.24716666666666665,5260129.37037037,1.461147047325103,87.66882283950618,0.08766882283950618,4.256342039409605
5286856,2026-04-09 11:08:09,8684.0,2026-04-09 13:32:53,2026-04-09 22:07:27,30874.0,cn501,501,96,8,1185833.3333333333,0.3293981481481481,60,237.16666666666669,0.2371666666666667,5906256.666666667,1.6406268518518519,98.43761111111111,0.09843761111111111,4.980680252986648
5286857,2026-04-09 11:08:11,8688.0,2026-04-09 13:32:59,2026-04-09 20:33:29,25230.0,cn056,056,96,8,1255833.3333333333,0.3488425925925926,60,251.16666666666666,0.25116666666666665,2871613.1869503898,0.7976703297084416,47.8602197825065,0.0478602197825065,2.2866196578238007
5286858,2026-04-09 11:08:12,8695.0,2026-04-09 13:33:07,2026-04-09 21:12:43,27576.0,cn535,535,96,8,1084166.6666666665,0.3011574074074074,60,216.83333333333334,0.21683333333333335,3627153.0833333335,1.0075425231481483,60.4525513888889,0.0604525513888889,3.3455677940046122
5286859,2026-04-09 11:08:14,8694.0,2026-04-09 13:33:08,2026-04-09 17:00:29,12441.0,cn313,313,256,8,475312.5,0.13203125,60,253.49999999999997,0.25349999999999995,2757201.226190476,0.7658892294973545,45.95335376984127,0.04595335376984127,5.800817832879371
5286860,2026-04-09 11:08:15,8710.0,2026-04-09 13:33:25,2026-04-09 20:51:58,26313.0,cn091,091,96,8,1315833.3333333333,0.36550925925925926,60,263.1666666666667,0.26316666666666666,5288498.295597148,1.4690273043325413,88.14163825995247,0.08814163825995247,4.019124733829372
5286861,2026-04-09 11:08:16,8764.0,2026-04-09 13:34:20,2026-04-09 20:54:05,26385.0,cn085,085,96,8,1265000.0,0.35138888888888886,60,253.0,0.253,10061752.0,2.794931111111111,167.69586666666666,0.16769586666666667,7.953954150197628
5286862,2026-04-09 11:08:19,8773.0,2026-04-09 13:34:32,2026-04-09 22:13:16,31124.0,cn538,538,96,8,1212500.0,0.3368055555555556,60,242.50000000000003,0.24250000000000002,3097719.623389356,0.8604776731637099,51.6286603898226,0.0516286603898226,2.554820307949984
5286863,2026-04-09 11:08:19,8796.0,2026-04-09 13:34:55,2026-04-09 20:34:34,25179.0,cn065,065,96,8,1170833.3333333333,0.32523148148148145,60,234.16666666666666,0.23416666666666666,3657272.7443438913,1.015909095651081,60.95454573906486,0.060954545739064864,3.1236493190125763
5286865,2026-04-09 11:08:22,8803.0,2026-04-09 13:35:05,2026-04-09 21:16:56,27711.0,cn041,041,96,8,1388333.3333333333,0.38564814814814813,60,277.6666666666667,0.2776666666666667,4265001.90346908,1.1847227509636333,71.083365057818,0.071083365057818,3.0720301825707663
5286866,2026-04-09 11:08:23,8809.0,2026-04-09 13:35:12,2026-04-09 21:57:42,30150.0,cn116,116,96,8,1506666.6666666665,0.41851851851851846,60,301.3333333333333,0.30133333333333334,3800667.4863558044,1.055740968432168,63.34445810593007,0.06334445810593008,2.522566915722879
5286867,2026-04-09 11:08:25,8809.0,2026-04-09 13:35:14,2026-04-09 20:23:45,24511.0,cn013,013,96,8,1197500.0,0.3326388888888889,60,239.5,0.2395,5147927.083333333,1.4299797453703702,85.79878472222221,0.08579878472222222,4.298895267919276
5286868,2026-04-09 11:08:26,8824.0,2026-04-09 13:35:30,2026-04-09 20:54:04,26314.0,cn030,030,96,8,1249166.6666666665,0.3469907407407407,60,249.83333333333331,0.24983333333333332,0.0,0.0,0.0,0.0,0.0
5286869,2026-04-09 11:08:28,8846.0,2026-04-09 13:35:54,2026-04-09 22:52:28,33394.0,cn112,112,96,8,1611666.6666666665,0.44768518518518513,60,322.3333333333333,0.3223333333333333,6786934.6020361995,1.8852596116767222,113.11557670060333,0.11311557670060332,4.211127984717394
5286870,2026-04-09 11:08:29,8849.0,2026-04-09 13:35:58,2026-04-10 00:20:40,38682.0,cn032,032,96,8,1950000.0,0.5416666666666666,60,390.0,0.39,7487704.131250188,2.0799178142361634,124.7950688541698,0.1247950688541698,3.8398482724359937
5286871,2026-04-09 11:08:31,8852.0,2026-04-09 13:36:03,2026-04-09 23:08:32,34349.0,cn065,065,96,8,1593333.3333333333,0.4425925925925926,60,318.66666666666663,0.31866666666666665,6741774.787330316,1.8727152187028657,112.36291312217195,0.11236291312217195,4.231239406274257
5286872,2026-04-09 11:08:32,8861.0,2026-04-09 13:36:13,2026-04-10 00:49:44,40411.0,cn115,115,96,8,1929166.6666666665,0.5358796296296295,60,385.8333333333333,0.3858333333333333,8290427.329779628,2.3028964804943413,138.17378882966048,0.13817378882966047,4.297413734658987
5286873,2026-04-09 11:08:34,8877.0,2026-04-09 13:36:31,2026-04-09 22:07:02,30631.0,cn093,093,96,8,1512500.0,0.4201388888888889,60,302.5,0.3025,8374077.666666667,2.3261326851851853,139.56796111111112,0.1395679611111111,5.536580275482094
5286874,2026-04-09 11:08:35,8891.0,2026-04-09 13:36:46,2026-04-09 23:09:11,34345.0,cn027,027,96,8,1670000.0,0.4638888888888889,60,334.0,0.334,5828410.966666667,1.6190030462962963,97.14018277777778,0.09714018277777778,3.4900664471057885
5286875,2026-04-09 11:08:37,8901.0,2026-04-09 13:36:58,2026-04-09 18:25:43,17325.0,cn304,304,256,8,671562.5,0.18654513888888888,60,358.16666666666663,0.35816666666666663,2182818.4000888,0.6063384444691111,36.380306668146666,0.036380306668146664,3.2503577851485157
5286876,2026-04-09 11:08:38,8909.0,2026-04-09 13:37:07,2026-04-09 17:46:53,14986.0,cn315,315,256,8,577812.5,0.16050347222222222,60,308.1666666666667,0.3081666666666667,2513538.7783078034,0.698205216196612,41.89231297179672,0.04189231297179672,4.35009415391291
5286877,2026-04-09 11:08:40,8908.0,2026-04-09 13:37:08,2026-04-09 23:52:44,36936.0,cn547,547,96,8,1450833.3333333333,0.40300925925925923,60,290.1666666666667,0.2901666666666667,3026674.8527720273,0.8407430146588964,50.44458087953379,0.05044458087953379,2.086163023162799
5286878,2026-04-09 11:08:41,8909.0,2026-04-09 13:37:10,2026-04-10 01:18:41,42091.0,cn113,113,96,8,1999166.6666666665,0.555324074074074,60,399.8333333333333,0.3998333333333333,11624615.781699346,3.2290599393609294,193.74359636165576,0.19374359636165575,5.814730695306051
5286879,2026-04-09 11:08:43,8930.0,2026-04-09 13:37:33,2026-04-09 22:35:21,32268.0,cn059,059,96,8,1591666.6666666665,0.4421296296296296,60,318.3333333333333,0.3183333333333333,7960303.75,2.211195486111111,132.67172916666667,0.13267172916666667,5.001237958115183
5286880,2026-04-09 11:08:44,8934.0,2026-04-09 13:37:38,2026-04-09 23:01:19,33821.0,cn083,083,96,8,1605833.3333333333,0.4460648148148148,60,321.1666666666667,0.3211666666666667,11145645.855555555,3.0960127376543207,185.76076425925925,0.18576076425925925,6.940723937035115
5286881,2026-04-09 11:08:46,8934.0,2026-04-09 13:37:40,2026-04-09 18:43:26,18346.0,cn321,321,256,8,702812.5,0.19522569444444443,60,374.8333333333333,0.3748333333333333,3100112.6201798203,0.8611423944943946,51.66854366966368,0.051668543669663676,4.411009508481737
5286882,2026-04-09 11:08:47,8941.0,2026-04-09 13:37:48,2026-04-09 17:53:30,15342.0,cn315,315,256,8,591250.0,0.1642361111111111,60,315.3333333333333,0.3153333333333333,2742116.917196692,0.7616991436657478,45.701948619944865,0.045701948619944865,4.63782988109377
5286883,2026-04-09 11:08:49,8940.0,2026-04-09 13:37:49,2026-04-10 02:00:31,44562.0,cn296,296,96,8,1797500.0,0.49930555555555556,60,359.5,0.3595,20999964.0,5.833323333333333,349.9994,0.34999939999999996,11.682872878998609
5286884,2026-04-09 11:08:52,8940.0,2026-04-09 13:37:52,2026-04-10 01:23:24,42332.0,cn501,501,96,8,1627500.0,0.45208333333333334,60,325.5,0.3255,11261247.333333334,3.1281242592592595,187.68745555555557,0.18768745555555558,6.919353200204814
5286885,2026-04-09 11:08:52,8975.0,2026-04-09 13:38:27,2026-04-09 22:35:14,32207.0,cn118,118,96,8,1612500.0,0.4479166666666667,60,322.5,0.3225,7532939.963654189,2.092483323237275,125.54899939423649,0.1255489993942365,4.671590675134381
5286886,2026-04-09 11:08:53,8992.0,2026-04-09 13:38:45,2026-04-09 19:13:11,20066.0,cn311,311,256,8,727812.5,0.20217013888888888,60,388.16666666666663,0.3881666666666666,10911829.533333333,3.031063759259259,181.86382555555554,0.18186382555555552,14.992638259625018
5286887,2026-04-09 11:08:55,9002.0,2026-04-09 13:38:57,2026-04-10 01:30:39,42702.0,cn299,299,96,8,1723333.3333333333,0.4787037037037037,60,344.6666666666667,0.3446666666666667,7557454.35,2.0992928749999997,125.95757249999998,0.12595757249999998,4.38537002901354
5286888,2026-04-09 11:08:56,9011.0,2026-04-09 13:39:07,2026-04-10 00:45:41,39994.0,cn108,108,96,8,1990833.3333333333,0.5530092592592593,60,398.1666666666667,0.39816666666666667,7898361.620990448,2.193989339164013,131.63936034984079,0.13163936034984078,3.9673645647503295
5286889,2026-04-09 11:08:58,9010.0,2026-04-09 13:39:08,2026-04-09 22:19:37,31229.0,cn065,065,96,8,1449166.6666666665,0.40254629629629624,60,289.83333333333337,0.2898333333333334,5236568.084715937,1.454602245754427,87.27613474526562,0.08727613474526562,3.6135029911783354
5286891,2026-04-09 11:10:50,8900.0,2026-04-09 13:39:10,2026-04-09 18:32:33,17603.0,cn319,319,256,8,677187.5,0.1881076388888889,60,361.1666666666667,0.3611666666666667,4252641.282054057,1.1812892450150159,70.87735470090095,0.07087735470090095,6.279857915354399
5286892,2026-04-09 11:10:51,8900.0,2026-04-09 13:39:11,2026-04-10 01:57:46,44315.0,cn508,508,96,8,1735833.3333333333,0.4821759259259259,60,347.1666666666667,0.3471666666666667,10859603.75,3.0165565972222224,180.99339583333335,0.18099339583333335,6.2561327412385985
