JobID,start_time,end_time,runtime_sec,NodeList,energy_j,energy_kwh,energy_j_job,energy_kwh_job,carbon_g,carbon_kg
5371441,2026-04-14 07:30:30,2026-04-14 17:05:59,34529.0,cn041,20740000.0,5.761111111111111,1728333.3333333333,0.48009259259259257,956.3444444444444,0.9563444444444444
5371442,2026-04-14 07:30:31,2026-04-14 10:32:05,10894.0,cn520,5040000.0,1.4,420000.0,0.11666666666666667,232.39999999999998,0.23239999999999997
5372446,2026-04-14 07:30:36,2026-04-14 07:31:59,83.0,cn502,38850.0,0.010791666666666666,404.6875,0.00011241319444444444,1.7914166666666667,0.0017914166666666666
5371443,2026-04-14 07:30:45,2026-04-14 16:14:13,31408.0,cn107,18800000.0,5.222222222222222,1566666.6666666665,0.4351851851851851,866.8888888888889,0.8668888888888889
5371444,2026-04-14 07:30:47,2026-04-14 07:34:20,213.0,cn092,126820.0,0.035227777777777775,10568.333333333332,0.0029356481481481477,5.847811111111111,0.00584781111111111
5371445,2026-04-14 07:30:52,2026-04-14 16:27:23,32191.0,cn051,19190000.0,5.330555555555556,1599166.6666666665,0.4442129629629629,884.8722222222223,0.8848722222222223
5371446,2026-04-14 07:30:59,2026-04-14 16:06:37,30938.0,cn513,14560000.0,4.044444444444444,1213333.3333333333,0.337037037037037,671.3777777777777,0.6713777777777777
5371447,2026-04-14 07:31:02,2026-04-14 09:10:49,5987.0,cn318,6730000.0,1.8694444444444445,210312.5,0.05842013888888889,310.3277777777778,0.31032777777777776
5371448,2026-04-14 07:31:07,2026-04-14 18:01:43,37836.0,cn508,17580000.0,4.883333333333334,1465000.0,0.40694444444444444,810.6333333333334,0.8106333333333334
5371449,2026-04-14 07:31:09,2026-04-14 10:44:41,11612.0,cn089,7170000.0,1.9916666666666667,597500.0,0.16597222222222222,330.6166666666667,0.33061666666666667
5371450,2026-04-14 07:31:17,2026-04-14 10:07:41,9384.0,cn301,11330000.0,3.147222222222222,354062.5,0.09835069444444444,522.4388888888889,0.5224388888888889
5371451,2026-04-14 07:31:23,2026-04-14 10:02:54,9091.0,cn064,5240000.0,1.4555555555555555,436666.6666666666,0.12129629629629629,241.6222222222222,0.2416222222222222
5371452,2026-04-14 07:31:27,2026-04-14 18:33:07,39700.0,cn297,19140000.0,5.316666666666666,1595000.0,0.44305555555555554,882.5666666666666,0.8825666666666666
5371453,2026-04-14 07:31:32,2026-04-14 07:35:07,215.0,cn080,129000.0,0.035833333333333335,10750.0,0.0029861111111111113,5.948333333333333,0.005948333333333333
5371454,2026-04-14 07:31:35,2026-04-14 10:19:06,10051.0,cn307,11080000.0,3.077777777777778,346250.0,0.09618055555555556,510.91111111111115,0.5109111111111112
5371455,2026-04-14 07:31:49,2026-04-14 13:02:10,19821.0,cn318,24020000.0,6.6722222222222225,750625.0,0.20850694444444445,1107.588888888889,1.107588888888889
5371456,2026-04-14 07:32:02,2026-04-14 13:09:00,20218.0,cn544,9660000.0,2.683333333333333,805000.0,0.22361111111111112,445.4333333333333,0.4454333333333333
5371457,2026-04-14 07:32:10,2026-04-14 11:34:37,14547.0,cn308,18210000.0,5.058333333333334,569062.5,0.15807291666666667,839.6833333333334,0.8396833333333334
5371458,2026-04-14 07:32:18,2026-04-14 10:20:46,10108.0,cn303,12490000.0,3.4694444444444446,390312.5,0.10842013888888889,575.9277777777778,0.5759277777777778
5371459,2026-04-14 07:32:22,2026-04-14 10:17:58,9936.0,cn011,5730000.0,1.5916666666666666,477500.0,0.1326388888888889,264.21666666666664,0.26421666666666666
5371460,2026-04-14 07:32:23,2026-04-14 09:59:53,8850.0,cn313,10590000.0,2.941666666666667,330937.5,0.09192708333333334,488.3166666666667,0.48831666666666673
5371461,2026-04-14 07:32:35,2026-04-14 09:25:03,6748.0,cn309,8330000.0,2.313888888888889,260312.5,0.07230902777777778,384.1055555555556,0.3841055555555556
5371462,2026-04-14 07:32:47,2026-04-14 10:00:16,8849.0,cn305,11050000.0,3.0694444444444446,345312.5,0.0959201388888889,509.5277777777778,0.5095277777777778
5371463,2026-04-14 07:32:51,2026-04-14 18:04:42,37911.0,cn002,21680000.0,6.022222222222222,1806666.6666666665,0.5018518518518518,999.6888888888889,0.9996888888888888
5372301,2026-04-14 07:33:03,2026-04-14 07:55:15,1332.0,cn298,387400.0,0.10761111111111112,96850.0,0.02690277777777778,17.863444444444447,0.017863444444444446
5371464,2026-04-14 07:33:03,2026-04-14 12:03:36,16233.0,cn089,10030000.0,2.786111111111111,835833.3333333333,0.2321759259259259,462.4944444444444,0.46249444444444443
5371465,2026-04-14 07:33:13,2026-04-14 08:25:50,3157.0,cn540,1510000.0,0.41944444444444445,125833.33333333333,0.0349537037037037,69.62777777777778,0.06962777777777777
5371466,2026-04-14 07:33:19,2026-04-14 11:22:48,13769.0,cn316,16870000.0,4.686111111111111,527187.5,0.14644097222222222,777.8944444444444,0.7778944444444444
5371467,2026-04-14 07:33:20,2026-04-14 12:20:54,17254.0,cn306,21340000.0,5.927777777777778,666875.0,0.18524305555555556,984.0111111111112,0.9840111111111112
5371468,2026-04-14 07:33:22,2026-04-14 12:20:11,17209.0,cn546,8160000.0,2.2666666666666666,680000.0,0.18888888888888888,376.26666666666665,0.37626666666666664
5371469,2026-04-14 07:33:24,2026-04-14 16:44:56,33092.0,cn313,38560000.0,10.71111111111111,1205000.0,0.3347222222222222,1778.0444444444443,1.7780444444444443
5371470,2026-04-14 07:33:28,2026-04-14 07:47:02,814.0,cn508,381830.0,0.10606388888888889,31819.166666666664,0.008838657407407406,17.606605555555557,0.017606605555555557
5371471,2026-04-14 07:33:40,2026-04-14 09:59:16,8736.0,cn526,4130000.0,1.1472222222222221,344166.6666666666,0.09560185185185184,190.43888888888887,0.19043888888888888
5371472,2026-04-14 07:33:43,2026-04-14 18:54:33,40850.0,cn040,24610000.0,6.836111111111111,2050833.3333333333,0.5696759259259259,1134.7944444444445,1.1347944444444444
5371473,2026-04-14 07:34:10,2026-04-14 08:51:51,4661.0,cn297,2250000.0,0.625,187500.0,0.052083333333333336,103.75,0.10375
5371474,2026-04-14 07:34:12,2026-04-14 08:56:01,4909.0,cn318,5380000.0,1.4944444444444445,168125.0,0.04670138888888889,248.07777777777778,0.24807777777777779
5371475,2026-04-14 07:34:15,2026-04-14 10:56:44,12149.0,cn315,15210000.0,4.225,475312.5,0.13203125,701.3499999999999,0.7013499999999999
5371476,2026-04-14 07:34:19,2026-04-14 10:27:49,10410.0,cn067,6110000.0,1.6972222222222222,509166.6666666666,0.14143518518518516,281.7388888888889,0.28173888888888887
5371477,2026-04-14 07:34:20,2026-04-14 16:57:50,33810.0,cn092,20260000.0,5.627777777777778,1688333.3333333333,0.46898148148148144,934.2111111111112,0.9342111111111112
5371478,2026-04-14 07:34:21,2026-04-14 11:29:55,14134.0,cn550,6550000.0,1.8194444444444444,545833.3333333333,0.15162037037037035,302.02777777777777,0.3020277777777778
5371479,2026-04-14 07:34:28,2026-04-14 11:16:58,13350.0,cn314,16680000.0,4.633333333333334,521250.0,0.14479166666666668,769.1333333333334,0.7691333333333334
5371480,2026-04-14 07:34:28,2026-04-14 08:49:58,4530.0,cn008,2720000.0,0.7555555555555555,226666.66666666666,0.06296296296296296,125.42222222222222,0.1254222222222222
5371481,2026-04-14 07:34:31,2026-04-14 14:10:20,23749.0,cn093,14270000.0,3.963888888888889,1189166.6666666665,0.33032407407407405,658.0055555555556,0.6580055555555556
5371482,2026-04-14 07:34:34,2026-04-14 10:11:07,9393.0,cn318,10990000.0,3.0527777777777776,343437.5,0.09539930555555555,506.76111111111106,0.5067611111111111
5372071,2026-04-14 07:34:53,2026-04-14 07:39:28,275.0,cn092,161720.0,0.044922222222222224,1684.5833333333333,0.0004679398148148148,7.457088888888889,0.007457088888888889
5372088,2026-04-14 07:34:53,2026-04-14 07:40:32,339.0,cn507,155850.0,0.043291666666666666,1623.4375,0.0004509548611111111,7.186416666666666,0.0071864166666666665
5372074,2026-04-14 07:34:53,2026-04-14 07:39:38,285.0,cn502,133640.0,0.03712222222222222,1392.0833333333333,0.0003866898148148148,6.162288888888889,0.006162288888888889
5371483,2026-04-14 07:34:54,2026-04-14 11:28:26,14012.0,cn528,6550000.0,1.8194444444444444,545833.3333333333,0.15162037037037035,302.02777777777777,0.3020277777777778
5371484,2026-04-14 07:35:07,2026-04-14 10:19:45,9878.0,cn080,5930000.0,1.6472222222222221,494166.6666666666,0.1372685185185185,273.43888888888887,0.27343888888888884
5371485,2026-04-14 07:35:08,2026-04-14 12:42:55,18467.0,cn028,10590000.0,2.941666666666667,882500.0,0.24513888888888888,488.3166666666667,0.48831666666666673
5371486,2026-04-14 07:35:37,2026-04-14 10:20:02,9865.0,cn319,12160000.0,3.3777777777777778,380000.0,0.10555555555555556,560.7111111111111,0.5607111111111112
5371487,2026-04-14 07:35:40,2026-04-14 09:34:21,7121.0,cn304,8210000.000000001,2.280555555555556,256562.50000000003,0.07126736111111112,378.57222222222225,0.37857222222222225
5371488,2026-04-14 07:35:42,2026-04-14 08:48:12,4350.0,cn314,5460000.0,1.5166666666666666,170625.0,0.04739583333333333,251.76666666666665,0.25176666666666664
5371489,2026-04-14 07:35:53,2026-04-14 08:41:49,3956.0,cn313,4870000.0,1.3527777777777779,152187.5,0.04227430555555556,224.56111111111113,0.22456111111111113
5371490,2026-04-14 07:36:09,2026-04-14 09:39:38,7409.0,cn306,9120000.0,2.533333333333333,285000.0,0.07916666666666666,420.5333333333333,0.4205333333333333
5371491,2026-04-14 07:36:18,2026-04-14 12:35:48,17970.0,cn072,10840000.0,3.011111111111111,903333.3333333333,0.2509259259259259,499.84444444444443,0.4998444444444444
5371492,2026-04-14 07:36:20,2026-04-14 11:54:53,15513.0,cn003,9320000.0,2.588888888888889,776666.6666666666,0.21574074074074073,429.7555555555556,0.4297555555555556
5371493,2026-04-14 07:36:36,2026-04-14 10:14:02,9446.0,cn304,10720000.0,2.977777777777778,335000.0,0.09305555555555556,494.31111111111113,0.49431111111111115
5371494,2026-04-14 07:36:52,2026-04-14 13:53:20,22588.0,cn022,13140000.0,3.65,1095000.0,0.30416666666666664,605.9,0.6059
5371495,2026-04-14 07:36:55,2026-04-14 14:19:27,24152.0,cn034,14100000.0,3.9166666666666665,1175000.0,0.3263888888888889,650.1666666666666,0.6501666666666667
5371496,2026-04-14 07:37:03,2026-04-14 11:33:36,14193.0,cn306,17540000.0,4.872222222222222,548125.0,0.15225694444444443,808.7888888888888,0.8087888888888888
5371497,2026-04-14 07:37:06,2026-04-14 07:40:39,213.0,cn308,268060.0,0.07446111111111112,8376.875,0.0023269097222222224,12.360544444444445,0.012360544444444444
5371498,2026-04-14 07:37:06,2026-04-14 14:51:49,26083.0,cn299,12570000.0,3.4916666666666667,1047500.0,0.29097222222222224,579.6166666666667,0.5796166666666667
5371499,2026-04-14 07:37:10,2026-04-14 14:17:06,23996.0,cn068,13870000.0,3.852777777777778,1155833.3333333333,0.3210648148148148,639.5611111111111,0.6395611111111111
5371500,2026-04-14 07:37:15,2026-04-14 13:44:48,22053.0,cn044,13290000.0,3.691666666666667,1107500.0,0.3076388888888889,612.8166666666667,0.6128166666666667
5371501,2026-04-14 07:37:25,2026-04-14 14:48:01,25836.0,cn536,12010000.0,3.3361111111111112,1000833.3333333333,0.27800925925925923,553.7944444444445,0.5537944444444445
5371502,2026-04-14 07:37:32,2026-04-14 14:33:24,24952.0,cn006,14760000.0,4.1,1230000.0,0.3416666666666667,680.5999999999999,0.6805999999999999
5371503,2026-04-14 07:37:41,2026-04-14 10:26:01,10100.0,cn301,12190000.0,3.386111111111111,380937.5,0.10581597222222222,562.0944444444444,0.5620944444444445
5371504,2026-04-14 07:38:02,2026-04-14 11:07:29,12567.0,cn318,14960000.0,4.155555555555556,467500.0,0.12986111111111112,689.8222222222223,0.6898222222222223
5371505,2026-04-14 07:38:06,2026-04-14 11:11:35,12809.0,cn304,14280000.0,3.966666666666667,446250.0,0.12395833333333334,658.4666666666667,0.6584666666666666
5372562,2026-04-14 07:38:11,2026-04-14 07:39:14,63.0,cn294,29770.0,0.008269444444444444,310.10416666666663,8.614004629629629e-05,1.3727277777777778,0.0013727277777777777
5371506,2026-04-14 07:38:15,2026-04-14 11:13:40,12925.0,cn317,16129999.999999998,4.480555555555555,504062.49999999994,0.1400173611111111,743.7722222222221,0.7437722222222222
5371507,2026-04-14 07:38:21,2026-04-14 10:48:59,11438.0,cn317,14270000.0,3.963888888888889,445937.5,0.12387152777777778,658.0055555555556,0.6580055555555556
5371508,2026-04-14 07:38:33,2026-04-14 11:45:11,14798.0,cn320,16719999.999999998,4.644444444444444,522499.99999999994,0.14513888888888887,770.9777777777776,0.7709777777777777
5371509,2026-04-14 07:38:48,2026-04-14 07:45:14,386.0,cn317,485780.0,0.13493888888888889,15180.625,0.004216840277777778,22.399855555555554,0.022399855555555553
5371510,2026-04-14 07:38:54,2026-04-14 11:04:17,12323.0,cn311,14870000.0,4.1305555555555555,464687.5,0.1290798611111111,685.6722222222222,0.6856722222222222
5371511,2026-04-14 07:39:21,2026-04-14 11:15:54,12993.0,cn303,16040000.0,4.455555555555556,501250.0,0.13923611111111112,739.6222222222223,0.7396222222222223
5371512,2026-04-14 07:39:33,2026-04-14 11:21:01,13288.0,cn306,16410000.0,4.558333333333334,512812.5,0.14244791666666667,756.6833333333334,0.7566833333333334
5371513,2026-04-14 07:39:35,2026-04-14 13:27:29,20874.0,cn099,12470000.0,3.463888888888889,1039166.6666666666,0.2886574074074074,575.0055555555556,0.5750055555555555
5371514,2026-04-14 07:39:50,2026-04-14 11:07:18,12448.0,cn308,15570000.0,4.325,486562.5,0.13515625,717.95,0.7179500000000001
5371515,2026-04-14 07:39:58,2026-04-14 14:14:55,23697.0,cn006,14020000.0,3.8944444444444444,1168333.3333333333,0.324537037037037,646.4777777777778,0.6464777777777777
5371516,2026-04-14 07:40:18,2026-04-14 13:51:47,22289.0,cn115,12840000.0,3.566666666666667,1070000.0,0.2972222222222222,592.0666666666667,0.5920666666666667
5371517,2026-04-14 07:40:22,2026-04-14 11:16:58,12996.0,cn307,14740000.0,4.094444444444444,460625.0,0.12795138888888888,679.6777777777777,0.6796777777777777
5371518,2026-04-14 07:40:24,2026-04-14 15:24:04,27820.0,cn519,13300000.0,3.6944444444444446,1108333.3333333333,0.30787037037037035,613.2777777777778,0.6132777777777778
5371519,2026-04-14 07:40:31,2026-04-14 14:08:06,23255.0,cn034,13580000.0,3.772222222222222,1131666.6666666665,0.3143518518518518,626.1888888888889,0.6261888888888889
5371523,2026-04-14 07:40:33,2026-04-14 14:53:08,25955.0,cn119,15310000.0,4.252777777777778,1275833.3333333333,0.35439814814814813,705.9611111111112,0.7059611111111113
5371524,2026-04-14 07:40:39,2026-04-14 12:01:09,15630.0,cn308,19560000.0,5.433333333333334,611250.0,0.16979166666666667,901.9333333333334,0.9019333333333334
5371525,2026-04-14 07:40:45,2026-04-14 11:12:15,12690.0,cn090,7610000.0,2.113888888888889,634166.6666666666,0.1761574074074074,350.90555555555557,0.3509055555555556
5371526,2026-04-14 07:40:49,2026-04-14 10:49:12,11303.0,cn301,13560000.0,3.7666666666666666,423750.0,0.11770833333333333,625.2666666666667,0.6252666666666666
5371541,2026-04-14 07:40:50,2026-04-14 13:56:21,22531.0,cn502,10510000.0,2.9194444444444443,875833.3333333333,0.24328703703703702,484.62777777777774,0.4846277777777777
5371542,2026-04-14 07:41:07,2026-04-14 13:01:38,19231.0,cn503,9070000.0,2.5194444444444444,755833.3333333333,0.20995370370370367,418.22777777777776,0.41822777777777775
5371543,2026-04-14 07:41:08,2026-04-14 09:14:40,5612.0,cn094,3360000.0,0.9333333333333333,280000.0,0.07777777777777778,154.93333333333334,0.15493333333333334
5371544,2026-04-14 07:41:08,2026-04-14 11:10:42,12574.0,cn094,7540000.0,2.0944444444444446,628333.3333333333,0.17453703703703702,347.6777777777778,0.3476777777777778
5371545,2026-04-14 07:41:18,2026-04-14 09:32:51,6693.0,cn069,3870000.0,1.075,322500.0,0.08958333333333333,178.45,0.17845
5371546,2026-04-14 07:41:18,2026-04-14 09:35:49,6871.0,cn106,4030000.0000000005,1.1194444444444445,335833.3333333334,0.09328703703703704,185.82777777777778,0.1858277777777778
5371547,2026-04-14 07:41:24,2026-04-14 08:53:20,4316.0,cn102,2570000.0,0.7138888888888889,214166.66666666666,0.05949074074074074,118.50555555555556,0.11850555555555556
5371548,2026-04-14 07:41:44,2026-04-14 12:18:12,16588.0,cn315,20750000.0,5.763888888888889,648437.5,0.1801215277777778,956.8055555555557,0.9568055555555557
5371549,2026-04-14 07:41:56,2026-04-14 09:21:27,5971.0,cn314,7470000.0,2.075,233437.5,0.06484375,344.45000000000005,0.34445000000000003
5371550,2026-04-14 07:41:59,2026-04-14 22:15:32,52413.0,cn080,31350000.0,8.708333333333334,2612500.0,0.7256944444444444,1445.5833333333335,1.4455833333333334
5371551,2026-04-14 07:42:08,2026-04-14 10:05:40,8612.0,cn036,4960000.0,1.3777777777777778,413333.3333333333,0.11481481481481481,228.7111111111111,0.22871111111111112
5371552,2026-04-14 07:42:25,2026-04-14 12:01:57,15572.0,cn307,17890000.0,4.969444444444444,559062.5,0.15529513888888888,824.9277777777777,0.8249277777777777
5371553,2026-04-14 07:42:29,2026-04-14 18:25:02,38553.0,cn006,22840000.0,6.344444444444444,1903333.3333333333,0.5287037037037037,1053.1777777777777,1.0531777777777778
5371554,2026-04-14 07:42:59,2026-04-14 12:14:44,16305.0,cn313,19140000.0,5.316666666666666,598125.0,0.16614583333333333,882.5666666666666,0.8825666666666666
5371555,2026-04-14 07:43:16,2026-04-14 10:38:57,10541.0,cn007,6110000.0,1.6972222222222222,509166.6666666666,0.14143518518518516,281.7388888888889,0.28173888888888887
5371556,2026-04-14 07:43:21,2026-04-14 11:20:51,13050.0,cn103,7530000.0,2.091666666666667,627500.0,0.17430555555555555,347.2166666666667,0.3472166666666667
5371557,2026-04-14 07:43:23,2026-04-14 11:49:02,14739.0,cn517,6800000.0,1.8888888888888888,566666.6666666666,0.15740740740740738,313.55555555555554,0.31355555555555553
5371558,2026-04-14 07:43:25,2026-04-14 17:46:59,36214.0,cn546,17270000.0,4.7972222222222225,1439166.6666666665,0.39976851851851847,796.338888888889,0.7963388888888889
5371559,2026-04-14 07:43:29,2026-04-14 18:56:20,40371.0,cn023,23350000.0,6.486111111111111,1945833.3333333333,0.5405092592592592,1076.6944444444443,1.0766944444444444
5371560,2026-04-14 07:43:37,2026-04-14 09:32:11,6514.0,cn099,3900000.0,1.0833333333333333,325000.0,0.09027777777777778,179.83333333333331,0.17983333333333332
5371562,2026-04-14 07:43:43,2026-04-14 10:32:14,10111.0,cn302,12460000.0,3.4611111111111112,389375.0,0.10815972222222223,574.5444444444445,0.5745444444444445
5371561,2026-04-14 07:43:43,2026-04-14 21:46:14,50551.0,cn507,23460000.0,6.516666666666667,1955000.0,0.5430555555555555,1081.7666666666667,1.0817666666666665
5371564,2026-04-14 07:43:46,2026-04-14 17:46:28,36162.0,cn116,21290000.0,5.913888888888889,1774166.6666666665,0.492824074074074,981.7055555555555,0.9817055555555555
5371565,2026-04-14 07:43:59,2026-04-14 18:00:34,36995.0,cn092,22160000.0,6.155555555555556,1846666.6666666665,0.512962962962963,1021.8222222222223,1.0218222222222224
5371566,2026-04-14 07:44:07,2026-04-14 11:33:05,13738.0,cn007,8020000.0,2.227777777777778,668333.3333333333,0.18564814814814812,369.81111111111113,0.36981111111111115
5371567,2026-04-14 07:44:12,2026-04-14 09:49:39,7527.0,cn304,8700000.0,2.4166666666666665,271875.0,0.07552083333333333,401.16666666666663,0.4011666666666666
5371568,2026-04-14 07:44:13,2026-04-14 10:27:40,9807.0,cn321,12150000.0,3.375,379687.5,0.10546875,560.25,0.56025
5371569,2026-04-14 07:44:17,2026-04-14 11:13:11,12534.0,cn306,15470000.0,4.2972222222222225,483437.5,0.13428819444444445,713.338888888889,0.713338888888889
5371570,2026-04-14 07:44:31,2026-04-14 10:30:56,9985.0,cn316,12350000.0,3.4305555555555554,385937.5,0.1072048611111111,569.4722222222222,0.5694722222222222
5371571,2026-04-14 07:44:35,2026-04-14 09:13:05,5310.0,cn306,6600000.0,1.8333333333333333,206250.0,0.057291666666666664,304.3333333333333,0.3043333333333333
5371587,2026-04-14 07:44:57,2026-04-14 15:27:36,27759.0,cn108,16649999.999999998,4.624999999999999,1387499.9999999998,0.38541666666666663,767.7499999999999,0.7677499999999999
5371588,2026-04-14 07:45:09,2026-04-14 11:06:50,12101.0,cn502,5640000.0,1.5666666666666667,470000.0,0.13055555555555556,260.06666666666666,0.26006666666666667
5371589,2026-04-14 07:45:14,2026-04-14 14:05:43,22829.0,cn317,28170000.0,7.825,880312.5,0.24453125,1298.95,1.29895
5372183,2026-04-14 07:45:23,2026-04-14 07:50:51,328.0,cn502,158150.0,0.043930555555555556,1647.3958333333333,0.00045760995370370367,7.292472222222222,0.007292472222222222
5372178,2026-04-14 07:45:23,2026-04-14 07:50:59,336.0,cn092,199550.0,0.05543055555555555,2078.645833333333,0.0005774016203703703,9.201472222222222,0.009201472222222222
5371590,2026-04-14 07:45:36,2026-04-14 12:45:02,17966.0,cn316,21430000.0,5.9527777777777775,669687.5,0.18602430555555555,988.161111111111,0.988161111111111
5371591,2026-04-14 07:45:38,2026-04-14 13:39:05,21207.0,cn320,24780000.0,6.883333333333334,774375.0,0.21510416666666668,1142.6333333333334,1.1426333333333334
5372591,2026-04-14 07:45:41,2026-04-14 07:47:03,82.0,cn294,38550.0,0.010708333333333334,401.5625,0.00011154513888888889,1.7775833333333333,0.0017775833333333333
5372590,2026-04-14 07:45:41,2026-04-14 07:46:44,63.0,cn294,29620.0,0.008227777777777778,308.54166666666663,8.57060185185185e-05,1.3658111111111113,0.0013658111111111114
5371592,2026-04-14 07:45:44,2026-04-14 17:10:13,33869.0,cn082,19500000.0,5.416666666666667,1625000.0,0.4513888888888889,899.1666666666667,0.8991666666666668
5372592,2026-04-14 07:45:48,2026-04-14 07:46:50,62.0,cn294,29150.0,0.008097222222222223,303.6458333333333,8.43460648148148e-05,1.344138888888889,0.001344138888888889
5371593,2026-04-14 07:45:48,2026-04-14 13:02:37,19009.0,cn319,23280000.0,6.466666666666667,727500.0,0.20208333333333334,1073.4666666666667,1.0734666666666668
5371594,2026-04-14 07:45:55,2026-04-14 10:34:21,10106.0,cn313,11520000.0,3.2,360000.0,0.1,531.2,0.5312
5371595,2026-04-14 07:46:04,2026-04-14 13:47:55,21711.0,cn020,12900000.0,3.5833333333333335,1075000.0,0.2986111111111111,594.8333333333334,0.5948333333333333
5371596,2026-04-14 07:46:04,2026-04-14 12:41:37,17733.0,cn018,10240000.0,2.8444444444444446,853333.3333333333,0.23703703703703702,472.1777777777778,0.4721777777777778
5372373,2026-04-14 07:46:07,2026-04-14 08:11:09,1502.0,cn298,433940.0,0.12053888888888889,108485.0,0.030134722222222222,20.009455555555554,0.020009455555555555
5371597,2026-04-14 07:46:25,2026-04-14 07:49:53,208.0,cn319,261250.0,0.07256944444444445,8164.0625,0.002267795138888889,12.04652777777778,0.01204652777777778
5371598,2026-04-14 07:46:52,2026-04-14 17:01:38,33286.0,cn062,19200000.0,5.333333333333333,1600000.0,0.4444444444444444,885.3333333333333,0.8853333333333333
5372595,2026-04-14 07:46:52,2026-04-14 07:46:55,3.0,cn058,1800.0,0.0005,18.75,5.208333333333333e-06,0.083,8.3e-05
5372594,2026-04-14 07:46:52,2026-04-14 07:46:55,3.0,cn294,1410.0,0.0003916666666666667,14.6875,4.079861111111111e-06,0.06501666666666667,6.501666666666667e-05
5372593,2026-04-14 07:46:52,2026-04-14 07:46:54,2.0,cn294,940.0,0.0002611111111111111,9.791666666666666,2.719907407407407e-06,0.04334444444444444,4.334444444444444e-05
5371599,2026-04-14 07:46:54,2026-04-14 09:26:20,5966.0,cn321,7410000.0,2.058333333333333,231562.5,0.06432291666666666,341.6833333333333,0.3416833333333333
5372596,2026-04-14 07:46:55,2026-04-14 07:46:57,2.0,cn294,940.0,0.0002611111111111111,9.791666666666666,2.719907407407407e-06,0.04334444444444444,4.334444444444444e-05
5372598,2026-04-14 07:46:55,2026-04-14 07:46:56,1.0,cn010,600.0,0.00016666666666666666,6.25,1.7361111111111112e-06,0.027666666666666666,2.7666666666666667e-05
5372597,2026-04-14 07:46:55,2026-04-14 07:46:57,2.0,cn005,19380.0,0.005383333333333334,201.875,5.607638888888889e-05,0.8936333333333334,0.0008936333333333334
5372599,2026-04-14 07:46:56,2026-04-14 07:46:57,1.0,cn294,470.0,0.00013055555555555555,4.895833333333333,1.3599537037037035e-06,0.02167222222222222,2.167222222222222e-05
5372601,2026-04-14 07:46:57,2026-04-14 07:46:59,2.0,cn058,1200.0,0.0003333333333333333,12.5,3.4722222222222224e-06,0.05533333333333333,5.5333333333333334e-05
5372600,2026-04-14 07:46:57,2026-04-14 07:47:00,3.0,cn294,1410.0,0.0003916666666666667,14.6875,4.079861111111111e-06,0.06501666666666667,6.501666666666667e-05
5371600,2026-04-14 07:47:02,2026-04-14 13:30:37,20615.0,cn508,9650000.0,2.6805555555555554,804166.6666666666,0.22337962962962962,444.9722222222222,0.44497222222222216
5371601,2026-04-14 07:47:04,2026-04-14 09:38:44,6700.0,cn015,3860000.0,1.0722222222222222,321666.6666666666,0.08935185185185184,177.98888888888888,0.1779888888888889
5371572,2026-04-14 07:47:06,2026-04-14 08:18:46,1900.0,cn294,896380.0,0.24899444444444443,74698.33333333333,0.020749537037037035,41.333077777777774,0.041333077777777776
5372614,2026-04-14 07:47:15,2026-04-14 07:48:22,67.0,cn058,40200.0,0.011166666666666667,418.75,0.00011631944444444445,1.8536666666666666,0.0018536666666666667
5371602,2026-04-14 07:47:33,2026-04-14 09:16:13,5320.0,cn321,6610000.0,1.836111111111111,206562.5,0.05737847222222222,304.7944444444444,0.3047944444444444
5371573,2026-04-14 07:47:38,2026-04-14 08:26:15,2317.0,cn294,1090000.0,0.30277777777777776,90833.33333333333,0.02523148148148148,50.261111111111106,0.050261111111111104
5371603,2026-04-14 07:47:40,2026-04-14 20:18:28,45048.0,cn053,26520000.0,7.366666666666666,2210000.0,0.6138888888888889,1222.8666666666666,1.2228666666666665
5372636,2026-04-14 07:48:03,2026-04-14 07:50:47,164.0,cn005,96420.0,0.026783333333333333,1004.375,0.00027899305555555555,4.446033333333333,0.0044460333333333334
5371604,2026-04-14 07:48:13,2026-04-14 15:42:40,28467.0,cn072,17120000.0,4.7555555555555555,1426666.6666666665,0.39629629629629626,789.4222222222222,0.7894222222222222
5371605,2026-04-14 07:48:33,2026-04-14 12:44:04,17731.0,cn032,10740000.0,2.9833333333333334,895000.0,0.24861111111111112,495.23333333333335,0.49523333333333336
5371606,2026-04-14 07:48:45,2026-04-14 17:26:19,34654.0,cn058,20750000.0,5.763888888888889,1729166.6666666665,0.480324074074074,956.8055555555557,0.9568055555555557
5371607,2026-04-14 07:48:58,2026-04-14 18:46:31,39453.0,cn546,18830000.0,5.230555555555555,1569166.6666666665,0.43587962962962956,868.2722222222221,0.8682722222222221
5371608,2026-04-14 07:49:02,2026-04-14 16:47:35,32313.0,cn008,19020000.0,5.283333333333333,1585000.0,0.44027777777777777,877.0333333333333,0.8770333333333333
5371609,2026-04-14 07:49:03,2026-04-14 13:19:52,19849.0,cn311,24260000.0,6.738888888888889,758125.0,0.21059027777777778,1118.6555555555556,1.1186555555555555
5371610,2026-04-14 07:49:18,2026-04-14 17:16:53,34055.0,cn080,20440000.0,5.677777777777778,1703333.3333333333,0.47314814814814815,942.5111111111112,0.9425111111111112
5371611,2026-04-14 07:49:19,2026-04-14 12:42:48,17609.0,cn308,22010000.0,6.113888888888889,687812.5,0.19105902777777778,1014.9055555555556,1.0149055555555555
